"Repollo", 6.80, 686
"Pomelo", 56.68, 855
"Esparrago", 631.30, 164
"Brocoli", 359.48, 324
"Pera", 143.47, 810
"Manzana", 152.33, 960
"Brocoli", 367.98, 468
"Higo", 2423.64, 108
"Pomelo", 42.82, 864
"Frutilla", 324.39, 267
"Papa", 17.98, 970
"Lechuga", 40.17, 1008
"Lechuga", 40.07, 1044
"Ciruela", 925.78, 819
"Batata", 17.03, 1060
"Melon", 111.33, 480
"Ciruela", 916.27, 882
"Zuccini", 88.07, 570
"Kinoto", 25.96, 206
"Papa", 18.41, 930
"Rabanito", 239.00, 252
"TomCherry", 548.49, 188
"Pomelo", 53.93, 792
"Ciruela", 1039.15, 1062
"Berenjena", 46.98, 690
"Kiwi", 422.33, 456
"Sandia", 62.34, 792
"Uva", 725.00, 267
"Alcachofa", 131.29, 258
"Palta", 493.00, 575
"Ajo", 877.84, 115
"Zuccini", 76.39, 648
"Batata", 20.42, 950
"Zuccini", 91.84, 630
"Lima", 1387.07, 234
"Manzana", 114.47, 1000
"Batata", 14.95, 1140
"Naranja", 5.35, 1110
"Champignon", 3628.34, 93
"TomCherry", 601.24, 168
"Zuccini", 91.04, 522
"Sandia", 56.36, 882
"Pomelo", 38.46, 801
"Kinoto", 26.59, 210
"Acelga", 20.68, 891
"Caqui", 817.03, 85
"Esparrago", 614.88, 162
"Rabanito", 224.22, 276
"Repollo", 3.28, 721
"Alcachofa", 136.05, 270
"Uva", 707.42, 300
"Coliflor", 34.96, 555
"Brocoli", 354.82, 320
"Acelga", 16.08, 945
"Ciruela", 995.39, 1062
"Sandia", 64.44, 783
"Palta", 1090.82, 400
"Melon", 101.28, 456
"Palta", 485.95, 520
"Naranja", 9.81, 1200
"Zanahoria", 37.32, 564
"Ajo", 915.82, 104
"Calabaza", 19.56, 920
"Lima", 1258.48, 206
"Palta", 517.67, 565
"Lima", 1031.63, 214
"Lima", 1046.46, 224
"Palta", 1103.29, 372
"Kiwi", 428.40, 376
"Batata", 17.15, 1160
"Apio", 68.84, 279
"Alcachofa", 157.32, 342
"Naranja", 15.31, 1190
"Morron", 2993.33, 570
"Ciruela", 949.15, 756
"Coliflor", 22.71, 410
"Palta", 1117.21, 448
"Esparrago", 626.21, 182
"Kiwi", 444.19, 344
"Cebolla", 65.28, 776
"Alcachofa", 142.96, 321
"Palta", 1107.75, 336
"Manzana", 142.88, 1150
"Frutilla", 324.47, 264
"Sandia", 41.73, 945
"Tomate", 812.01, 828
"Sandia", 62.97, 1071
"Frambuesa", 2017.03, 113
"Papa", 20.31, 990
"Apio", 49.38, 336
"Alcachofa", 129.54, 354
"Durazno", 136.15, 880
"Pepino", 43.55, 440
"Pepino", 37.56, 480
"Cebolla", 66.85, 856
"Mandarina", 16.88, 1120
"Choclo", 66.95, 291
"Lechuga", 39.67, 999
"Cereza", 1039.86, 168
"Caqui", 832.15, 94
"Alcachofa", 163.23, 264
"Champignon", 3562.25, 120
"Calabaza", 15.57, 848
"Pomelo", 39.52, 801
"Lima", 1369.00, 166
"Mandarina", 10.34, 840
"Rabanito", 234.66, 330
"Zanahoria", 38.18, 666
"Repollo", 4.80, 833
"Palta", 496.48, 440
"Palta", 1169.75, 452
"Tomate", 752.96, 963
"Mandarina", 18.08, 1150
"Lechuga", 49.56, 999
"Berenjena", 53.86, 558
"Durazno", 158.21, 696
"Rabanito", 221.42, 285
"Acelga", 19.19, 1044
"Lima", 1210.53, 232
"Ajo", 872.79, 107
"Champignon", 3634.64, 115
"Frambuesa", 2062.17, 87
"Cebolla", 63.31, 920
"Apio", 69.01, 261
"Caqui", 807.32, 85
"Manzana", 126.69, 880
"Papa", 15.14, 1090
"Manzana", 130.45, 1180
"Apio", 64.33, 324
"TomCherry", 541.50, 206
"Durazno", 140.38, 648
"Zuccini", 81.40, 534
"Tomate", 745.79, 981
"Naranja", 10.75, 1180
"Coliflor", 31.31, 400
"Caqui", 855.94, 117
"Melon", 108.73, 352
"Cereza", 1078.84, 226
"Repollo", 6.30, 770
"Pomelo", 37.83, 864
"Lechuga", 38.96, 990
"Limon", 321.93, 588
"Lima", 1373.84, 170
"Choclo", 54.67, 312
"Limon", 355.01, 588
"Durazno", 165.21, 936
"Palta", 1148.15, 428
"Lima", 1184.66, 188
"Kinoto", 31.96, 222
"Morron", 2952.98, 720
"Lima", 1244.62, 182
"Naranja", 10.28, 880
"Mandarina", 21.94, 1160
"Calabaza", 23.12, 736
"Sandia", 70.63, 972
"Palta", 468.83, 500
"Calabaza", 13.40, 792
"Apio", 58.42, 324
"Berenjena", 50.31, 582
"Tomate", 787.22, 720
"Pera", 143.11, 1060
"Mandarina", 25.87, 1060
"Frutilla", 288.15, 279
"Naranja", 15.18, 930
"Manzana", 131.56, 830
"Mandarina", 16.27, 1100
"Calabaza", 20.13, 800
"Acelga", 26.69, 819
"Ciruela", 967.21, 954
"Cereza", 1023.27, 190
"Naranja", 9.63, 990
"Apio", 47.68, 273
"Apio", 63.94, 354
"Palta", 1078.48, 396
"Ciruela", 1017.73, 828
"Durazno", 150.38, 656
"Frambuesa", 2055.48, 93
"Lechuga", 32.95, 1017
"Cebolla", 70.41, 800
"Repollo", 4.27, 616
"Papa", 17.56, 920
"Banana", 48.46, 1190
"Cebolla", 67.40, 928
"Banana", 76.51, 1080
"Durazno", 191.20, 656
"Pomelo", 44.35, 720
"Pepino", 36.08, 525
"Lechuga", 43.21, 756
"Brocoli", 342.28, 424
"TomCherry", 548.96, 164
"Ciruela", 936.88, 999
"Melon", 87.26, 428
"Zuccini", 83.40, 708
"Ciruela", 984.11, 837
"Melon", 113.56, 400
"Sandia", 61.44, 873
"Zanahoria", 34.97, 624
"Acelga", 23.17, 774
"Kinoto", 33.13, 240
"Naranja", 7.22, 980
"Palta", 1147.17, 352
"Ajo", 945.70, 85
"Berenjena", 47.38, 564
"Cebolla", 52.59, 856
"Papa", 14.90, 890
"Berenjena", 55.72, 654
"Cebolla", 64.65, 800
"Choclo", 45.90, 306
"Batata", 24.02, 850
"Kinoto", 20.22, 188
"Limon", 337.62, 777
"Berenjena", 55.07, 576
"Kiwi", 427.80, 424
"Palta", 1191.85, 400
"Frambuesa", 1985.95, 108
"Batata", 22.60, 990
"TomCherry", 540.48, 238
"Sandia", 61.02, 1017
"Ajo", 866.93, 88
"Durazno", 126.20, 880
"Ciruela", 944.35, 1062
"Papa", 16.78, 800
"Choclo", 41.06, 255
"Zanahoria", 46.96, 498
"Repollo", 5.64, 644
"Durazno", 144.87, 896
"Kiwi", 425.76, 460
"Berenjena", 48.46, 696
"Lima", 1401.03, 162
"Champignon", 3592.22, 84
"Kiwi", 437.39, 424
"Mandarina", 31.53, 890
"Kiwi", 422.64, 456
"Berenjena", 54.16, 684
"Alcachofa", 132.28, 258
"Choclo", 61.94, 258
"Kinoto", 43.24, 212
"Ajo", 899.48, 118
"Acelga", 21.10, 837
"Pera", 142.87, 890
"Ajo", 894.54, 94
"Limon", 320.58, 840
"Apio", 62.33, 267
"Frutilla", 320.30, 285
"Papa", 19.35, 800
"Uva", 655.35, 357
"Alcachofa", 139.37, 330
"Zuccini", 78.86, 516
"Caqui", 813.74, 111
"Durazno", 181.13, 864
"Berenjena", 54.66, 582
"Ajo", 865.77, 104
"Palta", 470.87, 550
"Kiwi", 415.20, 364
"Kinoto", 39.63, 172
"Naranja", 11.95, 1080
"Naranja", 9.74, 1070
"Lima", 1304.16, 234
"Caqui", 811.74, 118
"Lechuga", 46.41, 900
"Frambuesa", 2090.75, 113
"Sandia", 69.14, 1035
"Repollo", 5.09, 651
"Palta", 481.25, 545
"Cereza", 1021.42, 220
"Lima", 1200.59, 200
"Calabaza", 28.10, 664
"Mandarina", 18.50, 910
"Banana", 71.00, 1190
"Berenjena", 34.41, 534
"Cebolla", 64.96, 664
"Apio", 65.64, 285
"Zanahoria", 35.19, 504
"Cebolla", 62.64, 664
"Higo", 2460.19, 105
"Manzana", 138.66, 960
"Coliflor", 29.25, 440
"Cereza", 1035.39, 168
"Mandarina", 23.49, 1010
"Repollo", 7.10, 560
"Naranja", 16.81, 860
"Higo", 2538.00, 117
"Banana", 65.44, 1160
"Apio", 55.23, 321
"Esparrago", 601.72, 216
"Coliflor", 35.82, 595
"Esparrago", 579.66, 172
"Apio", 51.02, 357
"Durazno", 159.39, 744
"Zanahoria", 39.29, 666
"Limon", 323.70, 630
"Tomate", 725.22, 918
"Frambuesa", 2039.19, 117
"Lechuga", 37.16, 927
"Tomate", 805.35, 1062
"Lima", 1216.13, 162
"Higo", 2500.86, 92
"Durazno", 239.57, 872
"Melon", 96.32, 320
"Melon", 91.23, 352
"Manzana", 161.30, 1180
"Cereza", 1069.74, 160
"Durazno", 159.10, 672
"Ciruela", 955.49, 792
"Pomelo", 55.48, 792
"Champignon", 3669.69, 85
"Kiwi", 431.12, 364
"Kinoto", 21.67, 238
"Frambuesa", 1990.34, 99
"Repollo", 4.50, 623
"Calabaza", 31.65, 808
"Frutilla", 310.68, 264
"Lechuga", 27.61, 1026
"Lima", 1026.44, 166
"Morron", 2970.22, 480
"Manzana", 142.05, 1120
"Kiwi", 455.03, 416
"Alcachofa", 140.25, 345
"Champignon", 3579.00, 107
"Mandarina", 23.72, 820
"Mandarina", 20.27, 1010
"Tomate", 744.51, 801
"Champignon", 3582.10, 94
"Brocoli", 395.82, 332
"Acelga", 21.78, 747
"Cebolla", 61.35, 752
"Mandarina", 15.29, 830
"Calabaza", 19.83, 776
"Higo", 2525.49, 95
"Berenjena", 63.76, 480
"TomCherry", 561.77, 222
"Calabaza", 19.31, 768
"Cebolla", 63.72, 872
"Rabanito", 234.01, 243
"Durazno", 310.08, 672
"Durazno", 159.97, 944
"Alcachofa", 167.82, 288
"Ajo", 930.52, 97
"Naranja", 12.96, 1180
"Zuccini", 97.61, 696
"Tomate", 723.87, 864
"Batata", 28.17, 1040
"Morron", 2974.70, 480
"Kinoto", 21.69, 208
"Durazno", 236.16, 808
"Pepino", 49.19, 405
"Manzana", 135.53, 1140
"Ajo", 927.76, 116
"Banana", 75.56, 910
"Apio", 52.87, 261
"Calabaza", 23.16, 864
"Naranja", 24.65, 890
"Alcachofa", 145.78, 252
"Brocoli", 352.51, 376
"Caqui", 814.70, 80
"Champignon", 3673.57, 116
"Calabaza", 24.88, 648
"Repollo", 5.36, 826
"TomCherry", 520.16, 166
"Kinoto", 42.81, 210
"Pepino", 40.97, 420
"Pepino", 36.94, 530
"Higo", 2419.99, 94
"Limon", 327.45, 637
"Naranja", 19.18, 1180
"Uva", 705.14, 282
"Apio", 70.69, 291
"Alcachofa", 141.66, 351
"Naranja", 12.06, 880
"Kiwi", 446.33, 456
"Naranja", 18.08, 920
"Pera", 142.86, 840
"Frambuesa", 2103.49, 116
"Lima", 1356.19, 178
"Mandarina", 19.99, 1130
"Acelga", 25.41, 1017
"Uva", 762.65, 282
"Lima", 993.03, 218
"Higo", 2450.41, 93
"Mandarina", 21.03, 950
"Zanahoria", 43.30, 642
"Esparrago", 587.60, 226
"Banana", 52.42, 920
"Lima", 1341.88, 212
"Naranja", 18.04, 900
"Naranja", 14.94, 1020
"Mandarina", 19.02, 1160
"Tomate", 806.28, 927
"Calabaza", 20.41, 696
"Lima", 1248.08, 228
"Sandia", 61.92, 873
"Naranja", 14.82, 1080
"Tomate", 734.58, 1080
"Lima", 1277.85, 236
"Pomelo", 49.55, 999
"Lechuga", 34.36, 738
"Melon", 114.95, 384
"Manzana", 139.60, 1190
"Pepino", 36.34, 430
"Berenjena", 60.06, 678
"Lechuga", 34.90, 801
"Durazno", 265.29, 800
"Manzana", 144.20, 1130
"Melon", 99.59, 448
"Pepino", 34.36, 445
"Brocoli", 355.88, 452
"Mandarina", 12.47, 1100
"Calabaza", 16.95, 824
"Calabaza", 13.54, 928
"Palta", 1092.33, 348
"Cereza", 1051.14, 192
"Banana", 67.52, 1140
"Palta", 1130.11, 356
"Cereza", 1061.30, 174
"Lima", 1261.06, 222
"Lechuga", 40.37, 837
"Zanahoria", 35.06, 714
"Cereza", 984.12, 196
"Coliflor", 22.45, 505
"Berenjena", 50.08, 594
"Caqui", 840.69, 115
"Sandia", 48.19, 927
"Ajo", 924.71, 116
"Palta", 1098.89, 324
"Manzana", 136.88, 950
"Durazno", 155.45, 960
"TomCherry", 531.30, 196
"Palta", 1161.52, 456
"Ciruela", 963.91, 927
"Esparrago", 574.18, 188
"Brocoli", 342.47, 436
"Kinoto", 24.53, 220
"Batata", 18.49, 1000
"Tomate", 721.47, 972
"Frutilla", 267.52, 360
"Caqui", 780.81, 106
"Esparrago", 629.22, 200
"Caqui", 854.83, 93
"Ciruela", 908.28, 792
"Naranja", 13.67, 1170
"TomCherry", 554.87, 222
"Naranja", 11.40, 1090
"Choclo", 66.39, 354
"Pomelo", 43.09, 981
"Limon", 288.29, 833
"Batata", 14.16, 860
"Rabanito", 195.85, 294
"Ciruela", 932.11, 738
"Palta", 479.05, 435
"Frutilla", 317.13, 291
"TomCherry", 538.60, 166
"Durazno", 271.81, 856
"Choclo", 60.05, 339
"Pepino", 43.81, 560
"Kiwi", 445.47, 380
"Limon", 300.52, 728
"Ciruela", 913.76, 1035
"Naranja", 8.41, 1150
"Zuccini", 83.70, 582
"Brocoli", 387.32, 348
"Calabaza", 18.82, 760
"Alcachofa", 171.75, 315
"Frutilla", 319.68, 267
"Sandia", 56.69, 1008
"Frambuesa", 2021.04, 100
"Choclo", 49.35, 249
"Lima", 1035.29, 200
"Brocoli", 344.26, 416
"Papa", 23.15, 1030
"Cebolla", 68.97, 784
"Palta", 450.39, 425
"Batata", 23.46, 1030
"Zanahoria", 32.89, 660
"Zuccini", 70.83, 684
"Pepino", 44.83, 575
"Champignon", 3666.04, 108
"Naranja", 18.72, 1150
"TomCherry", 534.76, 214
"Pomelo", 50.77, 819
"Kiwi", 416.69, 468
"Naranja", 15.43, 1150
"Apio", 53.88, 333
"Limon", 328.34, 756
"Rabanito", 246.00, 270
"Papa", 23.13, 930
"Lima", 1007.45, 218
"Morron", 2840.31, 558
"Palta", 1144.15, 380
"Limon", 319.40, 756
"Pera", 150.02, 860
"TomCherry", 563.55, 226
"Lima", 1202.48, 216
"Mandarina", 27.87, 1180
"Coliflor", 21.47, 465
"Tomate", 710.38, 1053
"Champignon", 3505.77, 103
"Mandarina", 16.66, 900
"Acelga", 28.33, 720
"Repollo", 6.33, 714
"Durazno", 259.90, 880
"Frutilla", 319.80, 285
"TomCherry", 553.94, 192
"Lechuga", 35.79, 828
"TomCherry", 557.56, 196
"Calabaza", 19.48, 672
"Morron", 2893.87, 672
"Batata", 19.80, 800
"Cebolla", 66.57, 888
"Ciruela", 997.43, 729
"Lima", 1191.23, 232
"Durazno", 273.24, 816
"Kinoto", 32.15, 236
"Esparrago", 650.52, 220
"Palta", 1133.90, 416
"Caqui", 738.12, 108
"Kiwi", 435.78, 336
"Lechuga", 40.96, 1026
"Zuccini", 89.54, 606
"Ajo", 863.45, 103
"Higo", 2617.06, 115
"Durazno", 147.72, 760
"Kiwi", 414.42, 456
"Ajo", 862.72, 102
"Ajo", 887.78, 110
"Rabanito", 230.60, 360
"Lima", 1006.46, 208
"Durazno", 137.71, 824
"Melon", 91.95, 400
"Alcachofa", 144.09, 357
"Champignon", 3761.33, 84
"Morron", 2940.01, 546
"Lima", 1466.03, 206
"Pera", 144.06, 1200
"Repollo", 4.94, 798
"Sandia", 70.29, 1062
"Banana", 80.29, 880
"Morron", 2972.44, 540
"Champignon", 3613.60, 107
"Banana", 72.48, 1050
"Ajo", 934.19, 97
"Frutilla", 304.60, 315
"Repollo", 7.39, 728
"Coliflor", 25.17, 515
"Durazno", 162.56, 848
"Palta", 1185.24, 480
"Zanahoria", 24.29, 492
"Rabanito", 195.11, 258
"Manzana", 133.62, 1200
"Frutilla", 280.93, 300
"Batata", 18.07, 1150
"Caqui", 761.36, 103
"Zuccini", 92.25, 660
"Lima", 996.85, 182
"Naranja", 17.24, 1020
"Ajo", 949.15, 81
"Ajo", 980.49, 118
"Mandarina", 23.57, 1160
"Pomelo", 51.56, 873
"Ajo", 859.57, 86
"Coliflor", 30.92, 510
"Naranja", 10.67, 900
"Melon", 95.91, 480
"Apio", 71.40, 312
"Palta", 512.35, 530
"Palta", 508.90, 515
"Mandarina", 17.57, 1160
"Choclo", 69.03, 318
"Palta", 1172.11, 432
"Kinoto", 34.98, 200
"Repollo", 5.65, 567
"Durazno", 274.04, 808
"Cebolla", 62.64, 880
"Limon", 310.35, 581
"Brocoli", 330.47, 332
"Pomelo", 45.34, 963
"Pera", 138.30, 1050
"Lima", 1034.86, 196
"Durazno", 117.38, 768
"Zuccini", 70.10, 576
"Naranja", 13.37, 1010
"Palta", 459.16, 430
"Durazno", 153.80, 808
"Durazno", 106.90, 792
"Durazno", 150.67, 808
"Brocoli", 335.99, 448
"Zuccini", 75.86, 534
"Durazno", 130.47, 736
"Naranja", 14.12, 880
"TomCherry", 528.61, 176
"Zuccini", 77.34, 696
"Frutilla", 279.99, 303
"Durazno", 183.57, 856
"Repollo", 4.87, 763
"Champignon", 3601.77, 91
"Lima", 1336.50, 240
"Durazno", 149.79, 856
"Naranja", 4.78, 1090
"Uva", 719.07, 351
"Cereza", 1025.32, 184
"Morron", 2984.71, 558
"Papa", 14.47, 1140
"TomCherry", 553.32, 218
"Acelga", 15.19, 981
"Higo", 2500.37, 112
"Tomate", 777.39, 891
"Durazno", 262.84, 800
"Frutilla", 310.64, 348
"Berenjena", 60.97, 558
"Morron", 2987.73, 612
"Ajo", 949.03, 96
"Cebolla", 70.91, 928
"Batata", 23.86, 1180
"Durazno", 260.43, 752
"Batata", 15.52, 1080
"Brocoli", 323.88, 328
"Kiwi", 445.27, 448
"Naranja", 21.18, 830
"Pomelo", 37.86, 747
"Mandarina", 12.69, 860
"Batata", 18.29, 1140
"Mandarina", 14.48, 1130
"Coliflor", 32.01, 495
"Berenjena", 57.20, 702
"Lima", 1236.82, 198
"Esparrago", 597.67, 176
"Kiwi", 439.35, 428
"Zanahoria", 29.63, 642
"Higo", 2496.00, 110
"Uva", 682.82, 321
"Rabanito", 238.88, 249
"Apio", 57.28, 336
"Lechuga", 50.50, 720
"Cebolla", 66.56, 656
"Palta", 1145.35, 472
"Tomate", 719.70, 720
"Acelga", 22.16, 1035
"Repollo", 4.47, 644
"Apio", 68.33, 267
"Lima", 987.14, 188
"Berenjena", 64.33, 606
"Lechuga", 35.54, 981
"Tomate", 763.51, 1071
"Zuccini", 90.89, 672
"Cereza", 965.61, 202
"Higo", 2408.70, 99
"Manzana", 134.86, 800
"Alcachofa", 128.45, 342
"Zanahoria", 43.80, 702
"Kinoto", 34.19, 214
"Manzana", 130.64, 1030
"Cereza", 1057.57, 172
"Cereza", 1039.77, 176
"Zuccini", 111.09, 672
"Lechuga", 39.18, 1062
"Mandarina", 24.54, 930
"Palta", 1126.92, 324
"Mandarina", 18.34, 970
"Frutilla", 291.58, 303
"Ciruela", 949.72, 1044
"Berenjena", 63.75, 576
"Champignon", 3606.15, 111
"Naranja", 9.62, 1020
"Banana", 53.54, 1120
"Morron", 2977.83, 582
"Banana", 76.33, 890
"Naranja", 14.18, 800
"Brocoli", 374.61, 432
"Pera", 139.91, 870
"Coliflor", 24.56, 600
"Zuccini", 76.76, 498
"Caqui", 848.25, 85
"Cebolla", 51.34, 904
"Palta", 489.70, 580
"Higo", 2545.48, 115
"Pepino", 38.19, 525
"Kinoto", 31.74, 170
"Brocoli", 352.67, 356
"Frambuesa", 1986.98, 105
"Ciruela", 990.20, 783
"Pepino", 26.23, 415
"Mandarina", 11.63, 850
"Ajo", 928.42, 103
"Pomelo", 49.02, 900
"Berenjena", 59.88, 582
"Naranja", 13.44, 1190
"Sandia", 70.01, 837
"Berenjena", 61.09, 720
"Frambuesa", 2069.07, 94
"Pera", 160.06, 930
"Lima", 1014.44, 208
"Manzana", 123.20, 970
"Lima", 987.95, 196
"Acelga", 17.94, 837
"Pera", 153.65, 860
"Apio", 61.53, 276
"Rabanito", 240.07, 270
"Sandia", 65.87, 972
"Durazno", 155.33, 856
"Durazno", 272.03, 640
"Frambuesa", 2050.85, 108
"Banana", 66.10, 940
"Caqui", 771.31, 93
"Banana", 64.44, 1080
"Uva", 734.59, 267
"Limon", 337.13, 798
"Melon", 108.56, 452
"Papa", 19.65, 910
"Ajo", 931.31, 102
"Durazno", 143.08, 824
"Palta", 1154.76, 388
"Pomelo", 55.06, 1062
"TomCherry", 522.07, 218
"Naranja", 21.17, 1170
"Lima", 1017.03, 186
"Brocoli", 352.10, 428
"Mandarina", 11.07, 1130
"Choclo", 48.14, 297
"Sandia", 70.23, 972
"Champignon", 3613.75, 92
"Lima", 1065.96, 192
"Mandarina", 14.56, 1190
"Ajo", 961.48, 111
"Morron", 2911.97, 714
"Cereza", 1016.06, 224
"Ciruela", 952.40, 1080
"Berenjena", 58.98, 702
"Berenjena", 62.54, 720
"Calabaza", 13.36, 664
"Papa", 16.25, 850
"Lechuga", 37.43, 918
"Frutilla", 300.22, 285
"Kinoto", 32.33, 224
"Melon", 97.52, 416
"Naranja", 15.65, 940
"Uva", 718.20, 261
"Ajo", 900.80, 97
"Morron", 2934.67, 696
"Lima", 1020.01, 162
"Lechuga", 46.38, 882
"Sandia", 64.02, 1053
"Manzana", 129.66, 1080
"Esparrago", 656.95, 220
"Naranja", 9.60, 970
"Pepino", 42.53, 520
"Frutilla", 309.96, 333
"Apio", 53.85, 327
"Frambuesa", 2117.74, 85
"Uva", 725.23, 276
"Mandarina", 28.72, 910
"Pera", 167.14, 1180
"Zanahoria", 47.64, 660
"Mandarina", 11.91, 1160
"Zuccini", 69.37, 594
"Zuccini", 89.03, 480
"Sandia", 54.46, 783
"Rabanito", 217.98, 243
"Calabaza", 17.61, 912
"Palta", 533.28, 430
"Rabanito", 202.12, 273
"Naranja", 9.48, 1040
"Higo", 2573.72, 84
"Durazno", 151.76, 776
"Repollo", 6.11, 637
"Manzana", 136.77, 880
"Brocoli", 352.67, 328
"Calabaza", 25.82, 776
"Mandarina", 18.43, 890
"Lima", 983.14, 224
"Pomelo", 33.39, 900
"Sandia", 65.78, 774
"Palta", 1123.15, 480
"Apio", 64.70, 309
"Palta", 502.79, 450
"Ajo", 869.33, 89
"Mandarina", 22.17, 810
"Champignon", 3600.37, 86
"Repollo", 5.27, 595
"Lima", 1065.65, 180
"Morron", 3010.04, 480
"Palta", 1129.48, 368
"Palta", 1125.40, 404
"Pomelo", 56.94, 918
"Lima", 1300.39, 206
"Batata", 20.16, 990
"Champignon", 3601.30, 114
"Pepino", 33.65, 520
"Cebolla", 72.04, 848
"Alcachofa", 158.31, 348
"Uva", 697.95, 261
"Frutilla", 313.51, 273
"Naranja", 21.74, 1070
"Lima", 1437.54, 220
"Cebolla", 59.56, 776
"Pepino", 25.80, 570
"TomCherry", 552.89, 194
"Durazno", 146.65, 704
"Banana", 78.25, 1080
"Lechuga", 43.07, 1008
"Sandia", 63.67, 801
"Naranja", 14.10, 870
"Ciruela", 972.79, 855
"Frutilla", 267.43, 318
"Alcachofa", 159.89, 255
"Palta", 487.94, 600
"Batata", 16.84, 1140
"Melon", 114.63, 384
"Durazno", 148.68, 896
"Naranja", 15.79, 850
"Sandia", 63.59, 765
"Melon", 101.18, 400
"Coliflor", 31.77, 445
"Cebolla", 50.18, 776
"Durazno", 160.99, 736
"Limon", 317.95, 735
"Pera", 156.68, 800
"Manzana", 137.91, 1010
"Repollo", 5.49, 623
"Apio", 58.31, 252
"Palta", 502.07, 440
"Batata", 20.13, 1100
"Repollo", 3.12, 686
"Zuccini", 76.74, 708
"Durazno", 251.56, 760
"Frambuesa", 2057.34, 86
"Acelga", 20.53, 783
"Frambuesa", 2075.62, 109
"Morron", 2977.42, 630
"Melon", 74.09, 472
"Sandia", 73.44, 855
"Pepino", 33.04, 485
"Calabaza", 19.53, 808
"Ciruela", 1009.71, 981
"Ciruela", 948.12, 1044
"Caqui", 837.30, 120
"Frambuesa", 1995.67, 91
"Mandarina", 8.98, 1030
"Lima", 1270.00, 200
"TomCherry", 535.92, 218
"Naranja", 16.13, 840
"Manzana", 138.70, 1140
"Limon", 322.09, 833
"Durazno", 260.69, 848
"Zuccini", 85.67, 594
"Banana", 51.52, 830
"Lima", 1376.46, 200
"Ciruela", 978.56, 1080
"Lima", 1242.79, 174
"Durazno", 263.82, 680
"Rabanito", 206.72, 339
"Lechuga", 28.56, 909
"Durazno", 138.25, 944
"Palta", 1131.13, 448
"Zanahoria", 35.75, 522
"Lima", 1218.44, 234
"Zuccini", 111.47, 678
"Ciruela", 969.02, 1062
"Lima", 1240.20, 188
"Naranja", 9.11, 1080
"Mandarina", 19.88, 1160
"Kiwi", 469.31, 384
"Pera", 162.27, 1160
"Acelga", 25.62, 774
"Repollo", 3.22, 693
"Kinoto", 23.17, 238
"Cebolla", 57.70, 888
"Ciruela", 958.19, 837
"Lima", 1214.94, 220
"Kiwi", 379.69, 416
"Cebolla", 79.14, 648
"Uva", 732.08, 285
"Zanahoria", 28.36, 678
"Pera", 155.21, 1050
"Rabanito", 227.08, 318
"Kinoto", 40.85, 188
"Brocoli", 383.89, 412
"Champignon", 3609.35, 98
"Limon", 341.18, 609
"Repollo", 5.40, 686
"Cebolla", 60.15, 784
"Kinoto", 28.47, 178
"Zuccini", 84.95, 480
"Sandia", 63.41, 855
"Lechuga", 30.98, 873
"Coliflor", 32.79, 405
"Tomate", 731.99, 756
"Cereza", 1074.20, 236
"Zuccini", 90.07, 708
"Melon", 104.77, 396
"Brocoli", 369.17, 472
"Lechuga", 30.62, 981
"Morron", 3010.24, 666
"Palta", 474.96, 550
"Pepino", 38.98, 545
"Tomate", 665.36, 1071
"Frutilla", 297.46, 243
"Cereza", 1020.43, 214
"Durazno", 293.90, 792
"Ciruela", 969.02, 738
"Batata", 12.31, 1150
"Champignon", 3614.26, 87
"Rabanito", 265.70, 354
"Mandarina", 19.08, 930
"Higo", 2501.37, 112
"Cereza", 1034.33, 200
"Lechuga", 31.49, 990
"Durazno", 177.06, 880
"Ajo", 917.08, 103
"TomCherry", 566.00, 166
"Naranja", 16.68, 950
"Palta", 1146.10, 416
"Alcachofa", 141.51, 342
"Limon", 320.70, 833
"Mandarina", 25.82, 1030
"Alcachofa", 136.43, 342
"Banana", 60.53, 1100
"Frutilla", 337.20, 315
"Ajo", 919.28, 103
"Caqui", 799.83, 94
"Frambuesa", 2040.13, 86
"Pepino", 50.90, 555
"Durazno", 265.24, 912
"Morron", 2885.73, 714
"Apio", 57.98, 312
"Lima", 1007.84, 212
"Naranja", 18.43, 1060
"Ajo", 945.32, 102
"Rabanito", 235.79, 246
"Uva", 641.06, 282
"Brocoli", 362.47, 332
"Higo", 2489.10, 109
"Lima", 1407.41, 210
"Frambuesa", 2091.13, 84
"Pera", 147.17, 1100
"Choclo", 48.63, 357
"Alcachofa", 136.34, 282
"Cebolla", 51.89, 744
"Calabaza", 17.05, 920
"Mandarina", 13.73, 1070
"Banana", 48.68, 1040
"Repollo", 2.13, 770
"Limon", 354.41, 637
"Cebolla", 71.32, 792
"Palta", 473.40, 445
"Mandarina", 21.67, 940
"Morron", 2807.83, 504
"Ciruela", 949.23, 918
"TomCherry", 522.95, 236
"Acelga", 16.02, 720
"Calabaza", 13.73, 872
"Frutilla", 314.23, 348
"Cebolla", 77.23, 648
"Alcachofa", 142.02, 279
"Naranja", 25.75, 1110
"Lima", 1355.08, 194
"Melon", 92.41, 444
"Repollo", 6.64, 812
"Calabaza", 17.78, 832
"Mandarina", 27.45, 870
"Esparrago", 669.69, 204
"Coliflor", 24.96, 435
"Tomate", 712.24, 918
"Calabaza", 20.30, 728
"Mandarina", 9.43, 810
"Ciruela", 927.42, 1062
"Papa", 16.62, 940
